m2_price,square,rooms,micro_district,district,floor,floors,Day,Month,Year,building_type,Construction_year,condition,price
1052,81,2,83,1,2,14,4,2,2023,2,2022,1,85000
980,96,2,83,1,9,12,4,2,2023,2,2021,1,93800
1070,103,3,83,1,12,16,4,2,2023,2,2022,1,109889
1342,74,2,64,3,5,12,4,2,2023,2,2022,3,100000
931,58,2,15,1,7,7,4,2,2023,2,2020,3,54000
1054,83,2,83,1,12,12,4,2,2023,1,2021,3,88000
1060,91,3,45,5,12,12,4,2,2023,2,2020,3,96500
902,37,1,83,1,3,12,4,2,2023,1,2023,3,33000
1102,49,2,15,1,1,8,4,2,2023,2,2017,3,54000
1210,62,3,88,5,2,5,4,2,2023,3,2017,2,75000
1125,80,2,89,5,7,10,4,2,2023,1,2014,3,90000
1086,122,3,33,3,8,17,4,2,2023,2,2018,3,132000
1182,110,2,88,5,7,10,4,2,2023,1,2014,3,130000
1500,35,1,10,1,5,9,4,2,2023,3,1983,3,52500
681,45,1,67,3,14,16,4,2,2023,2,2023,3,30500
1163,46,1,91,5,1,9,4,2,2023,3,1980,3,53500
1108,88,3,97,3,13,13,4,2,2023,2,2015,3,97500
1280,100,4,88,5,5,9,4,2,2023,1,2016,2,128000
990,98,4,11,1,3,4,4,2,2023,3,2016,2,97000
937,63,2,51,5,5,9,4,2,2023,3,2008,2,59000
650,123,3,20,5,10,11,4,2,2023,2,2022,3,80000
830,83,2,28,5,4,5,4,2,2023,1,2022,3,68900
1210,62,2,60,3,3,9,4,2,2023,1,2022,3,75000
1140,50,2,51,5,7,10,4,2,2023,1,2022,3,57000
800,50,2,47,3,2,3,4,2,2023,1,1975,3,39999
1062,48,2,98,5,2,10,4,2,2023,1,1975,3,51000
1064,39,1,106,5,3,5,4,2,2023,1,1975,3,41500
800,160,4,83,1,4,16,4,2,2023,2,2023,2,128000
744,43,2,45,5,3,20,4,2,2023,2,2024,1,32000
876,42,1,32,5,5,9,4,2,2023,3,2021,1,36800
1007,75,2,83,1,3,9,4,2,2023,2,2022,3,75500
915,100,3,120,5,9,9,4,2,2023,3,2022,3,91500
1050,60,2,4,1,7,9,4,2,2023,3,2022,2,63000
1019,81,4,51,5,3,9,4,2,2023,3,2022,2,82500
1079,63,3,29,1,1,5,4,2,2023,3,2022,2,68000
1361,36,1,29,1,6,9,4,2,2023,3,2022,2,49000
1064,55,3,64,3,5,5,4,2,2023,1,2022,2,58500
1352,44,1,83,1,8,12,4,2,2023,2,2021,3,59500
1089,56,2,71,4,3,5,4,2,2023,3,2021,3,61000
1361,36,1,29,1,6,9,4,2,2023,3,2021,3,49000
1079,63,3,29,1,1,5,4,2,2023,3,2021,3,68000
952,52,2,42,4,4,5,4,2,2023,3,1986,2,49500
1179,56,3,71,4,1,5,4,2,2023,3,1972,2,66000
1256,90,3,114,1,5,9,4,2,2023,2,2021,2,113000
1012,43,2,79,3,2,2,4,2,2023,1,2021,2,43500
779,122,3,83,1,6,12,4,2,2023,2,2017,1,95000
1282,85,2,60,3,7,10,4,2,2023,1,2017,2,109000
1186,43,1,83,1,4,12,4,2,2023,2,2020,2,51000
1370,46,1,83,1,8,12,4,2,2023,2,2019,2,63000
991,115,4,120,5,9,10,4,2,2023,2,2018,3,114000
996,140,3,2,1,3,6,4,2,2023,1,2013,2,139500
1113,62,2,32,5,2,5,4,2,2023,1,2013,2,69000
1164,58,3,88,5,4,5,4,2,2023,3,2013,2,67500
1117,60,2,35,3,2,9,4,2,2023,3,2013,2,67000
1250,44,1,4,1,10,13,4,2,2023,2,2021,2,55000
1158,57,2,18,3,3,9,4,2,2023,3,2021,4,66000
1056,54,2,10,1,4,9,4,2,2023,3,2021,4,57000
873,67,2,117,4,9,9,4,2,2023,3,2021,3,58500
1064,55,3,60,3,5,5,4,2,2023,1,2021,3,58500
1134,41,2,68,1,3,5,4,2,2023,1,2021,2,46500
1818,88,2,64,3,7,13,4,2,2023,2,2017,3,160000
1352,44,1,83,1,8,12,4,2,2023,2,2021,3,59500
986,70,3,131,3,9,9,4,2,2023,3,2021,3,69000
1213,61,2,33,3,6,14,4,2,2023,2,2021,1,74000
1137,73,3,90,3,6,9,4,2,2023,2,2021,3,83000
1200,30,1,100,3,1,3,4,2,2023,1,2021,2,36000
1039,76,3,124,4,3,6,4,2,2023,1,2021,2,79000
1233,30,1,100,3,3,4,4,2,2023,1,2021,4,37000
941,51,2,13,3,7,15,4,2,2023,2,2022,1,48000
1137,62,2,67,3,5,12,4,2,2023,2,2020,2,70500
2308,130,3,64,3,8,9,4,2,2023,2,2020,3,300000
850,43,1,83,1,5,16,4,2,2023,1,2020,1,36550
1064,68,3,2,1,2,5,4,2,2023,3,1989,3,72000
1051,49,1,121,4,8,18,4,2,2023,2,1987,4,51500
882,72,2,83,1,11,12,4,2,2023,2,2022,1,63500
878,86,2,83,1,6,12,4,2,2023,2,2021,1,75500
958,60,2,83,1,1,12,4,2,2023,2,2019,1,57500
875,48,1,89,5,5,5,4,2,2023,1,2019,1,42000
799,112,4,89,5,9,13,4,2,2023,2,2023,1,89500
761,88,3,49,5,9,14,4,2,2023,2,2023,5,67000
1100,102,3,83,1,12,14,4,2,2023,2,2022,1,112200
1786,70,2,83,1,7,14,4,2,2023,2,2019,3,125000
714,77,2,52,5,12,12,4,2,2023,2,2023,1,55000
1032,79,2,83,1,1,12,4,2,2023,2,2020,3,81500
1174,46,1,67,3,10,10,4,2,2023,2,2020,3,53999
1032,79,2,83,1,1,12,4,2,2023,2,2020,3,81500
756,88,3,49,5,9,14,4,2,2023,2,2023,3,66500
1172,32,1,76,1,4,5,4,2,2023,3,2023,4,37500
1069,58,3,1,3,4,5,4,2,2023,3,2023,4,62000
781,112,4,89,5,6,13,4,2,2023,2,2023,1,87500
1227,110,4,113,1,8,12,4,2,2023,2,2019,3,135000
1173,70,3,40,1,6,7,4,2,2023,1,1980,2,82000
1064,55,3,64,3,5,5,4,2,2023,1,1980,2,58500
1000,185,4,104,3,10,11,4,2,2023,2,1980,3,185000
618,76,2,75,1,9,10,4,2,2023,2,2020,1,47000
1122,74,3,90,3,6,9,4,2,2023,1,2020,1,83000
1548,84,3,10,1,9,10,4,2,2023,2,2020,1,130000
1370,46,1,83,1,8,12,4,2,2023,2,2019,1,63000
1033,61,3,110,4,2,5,4,2,2023,3,1985,3,63000
1164,58,3,88,5,4,5,4,2,2023,3,1985,3,67500
1286,210,4,64,3,3,6,4,2,2023,1,2004,3,270000
850,100,3,111,1,4,9,4,2,2023,2,2004,3,85000
1060,83,3,67,3,5,16,4,2,2023,2,2022,1,88000
1238,42,1,75,1,7,12,4,2,2023,2,2020,3,52000
969,64,2,69,1,8,12,4,2,2023,2,2021,3,62000
886,70,2,75,1,6,9,4,2,2023,1,2021,1,62000
1000,105,4,76,1,3,9,4,2,2023,1,2021,3,105000
1020,98,3,83,1,6,9,4,2,2023,2,2019,3,100000
1855,62,3,70,1,8,12,4,2,2023,1,2022,3,115000
1044,91,3,16,5,12,12,4,2,2023,2,2022,3,95000
1125,44,2,8,1,1,4,4,2,2023,3,2022,2,49500
833,69,3,83,1,12,12,4,2,2023,2,2022,1,57500
955,44,1,67,3,8,12,4,2,2023,2,2020,1,42000
1083,48,2,25,4,2,5,4,2,2023,1,2020,4,52000
1188,58,3,6,1,1,4,4,2,2023,1,2020,2,68900
1207,58,3,6,1,2,4,4,2,2023,1,2020,3,70000
1512,84,3,10,1,9,10,4,2,2023,1,2020,3,127000
1100,70,1,51,5,5,6,4,2,2023,1,2020,3,77000
953,68,3,51,5,9,9,4,2,2023,1,2020,2,64800
1216,58,2,62,1,3,4,4,2,2023,1,1972,2,70500
857,42,1,49,5,14,14,4,2,2023,2,2023,2,36000
820,79,2,65,5,8,10,4,2,2023,1,2017,2,64800
1258,45,1,100,3,8,12,4,2,2023,1,2017,2,56600
1072,53,2,51,5,9,9,4,2,2023,1,2017,2,56800
975,48,2,25,4,5,5,4,2,2023,1,2017,2,46800
1063,57,2,29,1,8,10,4,2,2023,2,2022,2,60600
1100,43,1,75,1,5,9,4,2,2023,2,2019,2,47300
1080,45,1,113,1,2,10,4,2,2023,3,2019,2,48600
1200,94,2,60,3,9,13,4,2,2023,2,2023,1,112800
880,73,2,75,1,7,9,4,2,2023,2,2021,1,64240
1107,42,2,59,3,2,4,4,2,2023,1,2021,2,46500
855,55,2,92,4,3,12,4,2,2023,2,2022,1,47000
1361,36,1,29,1,6,9,4,2,2023,3,2022,4,49000
1036,167,4,121,4,3,9,4,2,2023,2,2022,4,173000
875,68,2,46,3,10,15,4,2,2023,1,2023,1,59500
1105,62,3,37,4,1,5,4,2,2023,3,2023,2,68500
983,58,3,12,1,1,4,4,2,2023,3,2023,2,57000
1240,55,2,115,1,2,9,4,2,2023,1,2023,3,68200
730,106,3,83,1,10,12,4,2,2023,2,2023,1,77015
1281,32,1,2,1,4,4,4,2,2023,3,2023,4,41000
1030,165,3,55,4,7,10,4,2,2023,1,2023,3,170000
1600,160,4,83,1,6,8,4,2,2023,2,2022,1,256000
1085,53,1,83,1,13,14,4,2,2023,3,2022,1,57500
811,159,4,83,1,4,12,4,2,2023,1,2022,1,129000
2137,124,3,83,1,5,12,4,2,2023,1,2022,3,265000
1120,50,2,52,5,7,10,4,2,2023,1,2022,3,56000
939,98,5,37,4,8,9,4,2,2023,1,2022,2,92000
966,58,3,87,5,3,4,4,2,2023,1,2022,4,56000
833,78,3,75,1,7,9,4,2,2023,2,2020,3,65000
1049,81,3,83,1,10,10,4,2,2023,2,2018,3,85000
1490,104,3,83,1,13,13,4,2,2023,2,2019,3,155000
1217,120,3,71,4,12,13,4,2,2023,2,2017,3,146000
979,71,2,52,5,1,9,4,2,2023,1,2022,3,69500
615,52,3,47,3,4,4,4,2,2023,1,2022,4,32000
1120,50,2,83,1,7,9,4,2,2023,2,2021,3,56000
990,103,3,83,1,2,14,4,2,2023,2,2021,1,101970
1000,103,3,83,1,2,14,4,2,2023,2,2021,1,103000
841,113,3,83,1,4,12,4,2,2023,2,2021,1,95000
1156,160,4,12,1,5,5,4,2,2023,1,2010,3,185000
800,50,1,39,5,7,9,4,2,2023,2,2010,1,40000
1102,64,2,34,5,7,10,4,2,2023,3,2010,3,70500
893,403,6,11,1,15,15,4,2,2023,2,2016,1,360000
1233,120,3,71,4,12,13,4,2,2023,2,2017,3,148000
1584,113,2,64,3,3,10,4,2,2023,1,2017,3,179000
850,80,2,83,1,13,14,4,2,2023,2,2017,1,68000
670,55,2,92,4,4,10,4,2,2023,1,2017,1,36850
1200,110,3,45,5,10,20,4,2,2023,2,2023,1,132000
500,105,4,125,4,9,10,4,2,2023,2,2023,1,52500
1250,66,2,14,1,1,4,4,2,2023,2,2023,1,82500
450,78,3,127,3,3,5,4,2,2023,2,2023,1,35100
1214,192,4,83,1,7,12,4,2,2023,2,2020,1,233000
1068,103,3,83,1,10,10,4,2,2023,2,2019,3,110000
1025,80,4,4,1,2,9,4,2,2023,3,2019,2,82000
962,131,3,90,3,11,11,4,2,2023,1,2019,2,126000
1009,114,3,32,5,7,9,4,2,2023,1,2015,3,115000
1092,76,2,37,4,8,10,4,2,2023,2,2015,3,83000
1025,80,4,4,1,2,9,4,2,2023,3,2015,3,82000
690,148,3,16,5,3,10,4,2,2023,2,2015,1,102120
1219,32,1,11,1,1,4,4,2,2023,3,2015,2,39000
1036,77,2,65,5,8,10,4,2,2023,2,2015,2,79800
1106,80,2,18,3,4,12,4,2,2023,1,2015,3,88500
802,42,1,47,3,5,9,4,2,2023,1,2022,1,33700
1025,80,4,4,1,2,9,4,2,2023,3,2022,3,82000
990,67,2,83,1,4,14,4,2,2023,3,2022,1,66000
970,115,3,17,5,10,13,4,2,2023,2,2022,1,111550
1008,62,3,113,1,9,9,4,2,2023,1,2022,1,62500
1123,65,3,76,1,4,12,4,2,2023,2,2022,3,73000
966,58,3,87,5,3,4,4,2,2023,1,2022,4,56000
1207,70,3,105,1,3,5,4,2,2023,1,1990,4,84500
1087,69,2,110,4,4,10,4,2,2023,1,1990,4,75000
1394,35,1,29,1,6,9,4,2,2023,3,1990,2,48800
1073,48,2,114,1,6,9,4,2,2023,1,2021,3,51500
982,28,2,20,5,2,2,4,2,2023,1,2021,3,27500
1162,42,2,5,1,3,4,4,2,2023,3,2021,2,48800
925,107,3,36,3,4,13,4,2,2023,2,2021,1,99000
1105,43,2,37,4,4,5,4,2,2023,2,2021,1,47500
1191,34,1,51,5,7,9,4,2,2023,3,2021,1,40500
760,175,5,107,5,4,6,4,2,2023,1,2011,2,133000
1051,138,3,97,3,8,13,4,2,2023,2,2017,3,145000
987,116,3,89,5,9,10,4,2,2023,1,2021,3,114000
1000,100,3,90,3,5,5,4,2,2023,1,2021,2,100000
991,115,3,89,5,9,10,4,2,2023,1,2018,3,114000
991,115,4,89,5,9,10,4,2,2023,1,2018,3,114000
1085,106,3,7,1,2,10,4,2,2023,1,2018,2,115000
993,140,3,2,1,3,6,4,2,2023,1,2018,2,139000
1327,75,2,60,3,5,10,4,2,2023,2,2017,3,99500
1214,70,2,64,3,7,9,4,2,2023,2,2011,2,85000
1231,130,4,104,3,4,9,4,2,2023,1,2011,2,160000
1056,80,2,4,1,2,10,4,2,2023,1,2020,2,84500
1181,83,2,44,3,5,10,4,2,2023,2,2017,2,98000
1240,73,2,121,4,15,19,4,2,2023,2,2022,1,90500
1279,43,1,14,1,3,10,4,2,2023,2,2020,3,55000
1000,146,3,83,1,5,12,4,2,2023,2,2018,2,146000
1099,71,2,4,1,1,10,4,2,2023,2,2017,2,78000
1667,75,2,46,3,12,12,4,2,2023,2,2019,3,125000
780,111,3,83,1,8,14,4,2,2023,1,2019,1,86580
1051,49,1,109,4,1,10,4,2,2023,1,2019,1,51500
1136,110,3,89,5,12,12,4,2,2023,2,2016,3,125000
939,114,3,83,1,9,10,4,2,2023,2,2016,2,107000
1116,86,3,97,3,13,13,4,2,2023,2,2017,2,96000
1257,70,3,17,5,1,9,4,2,2023,1,2017,2,88000
1146,164,4,100,3,8,12,4,2,2023,2,2020,3,188000
954,194,4,97,3,3,6,4,2,2023,1,2015,2,185000
1593,91,3,29,1,8,10,4,2,2023,2,2012,2,145000
1256,90,3,114,1,5,9,4,2,2023,2,2021,2,113000
1042,84,2,10,1,5,12,4,2,2023,2,2017,2,87500
1042,24,1,30,5,2,4,4,2,2023,1,1994,4,25000
1162,40,1,7,1,2,4,4,2,2023,3,1994,2,46500
1054,48,2,98,5,2,10,4,2,2023,1,1994,3,51000
1046,76,2,22,5,7,10,4,2,2023,2,2016,2,79500
1039,76,3,124,4,3,6,4,2,2023,1,2016,2,79000
1018,112,3,97,3,6,9,4,2,2023,1,2016,2,114000
1026,35,1,42,4,3,9,4,2,2023,3,2016,3,35900
905,58,3,87,5,3,4,4,2,2023,1,2016,4,52500
1006,78,2,4,1,3,10,4,2,2023,2,2016,3,78500
1962,130,4,17,5,2,14,4,2,2023,2,2016,3,255000
1108,51,2,86,1,2,5,4,2,2023,1,2016,3,56500
1266,32,1,2,1,4,4,4,2,2023,3,2016,3,40500
781,112,4,89,5,6,13,4,2,2023,2,2023,3,87500
1000,42,1,83,1,11,12,4,2,2023,2,2022,3,42000
1038,79,2,83,1,1,12,4,2,2023,2,2022,3,82000
1520,50,2,11,1,5,6,4,2,2023,1,2022,2,76000
1064,47,2,92,4,7,12,4,2,2023,1,2022,3,50000
789,38,1,79,3,3,12,4,2,2023,2,2022,3,30000
1053,57,2,75,1,9,10,4,2,2023,2,2020,3,60000
789,38,1,79,3,3,12,4,2,2023,2,2022,3,30000
740,54,1,83,1,11,16,4,2,2023,2,2024,1,39960
1111,45,1,65,5,12,12,4,2,2023,2,2024,3,50000
781,112,4,89,5,6,13,4,2,2023,2,2023,3,87500
1225,120,3,71,4,12,13,4,2,2023,2,2017,3,147000
1227,66,2,8,1,12,12,4,2,2023,2,2022,3,81000
695,40,1,83,1,8,10,4,2,2023,2,2022,1,27800
864,55,2,92,4,3,12,4,2,2023,2,2022,1,47500
873,55,2,92,4,3,12,4,2,2023,2,2022,1,48000
870,77,2,92,4,5,12,4,2,2023,2,2022,1,67000
1200,98,3,83,1,8,10,4,2,2023,2,2021,1,118200
1140,50,2,83,1,7,9,4,2,2023,2,2021,1,57000
1236,70,2,122,4,5,10,4,2,2023,2,2016,1,86500
1053,75,2,51,5,8,11,4,2,2023,1,2016,1,79000
1157,51,2,113,1,10,12,4,2,2023,2,2022,1,59000
846,39,1,37,4,8,9,4,2,2023,2,2021,1,33000
923,62,2,37,4,6,9,4,2,2023,2,2021,1,57200
780,94,3,105,1,12,14,4,2,2023,2,2020,1,73320
1350,70,2,83,1,5,14,4,2,2023,2,2019,1,94500
780,94,2,105,1,12,14,4,2,2023,2,2020,1,73320
780,94,2,105,1,12,14,4,2,2023,2,2020,1,73164
780,93,2,105,1,12,14,4,2,2023,2,2020,1,72540
1118,34,1,24,4,6,9,4,2,2023,3,2020,2,38000
633,150,3,16,5,10,10,4,2,2023,2,2018,2,95000
958,48,2,1,3,5,5,4,2,2023,3,2018,2,46000
633,150,3,16,5,10,10,4,2,2023,2,2018,2,95000
721,77,2,52,5,12,12,4,2,2023,2,2023,2,55500
714,77,2,52,5,12,12,4,2,2023,2,2023,2,55000
750,91,3,75,1,10,14,4,2,2023,2,2023,1,68250
1000,54,1,52,5,2,9,4,2,2023,1,2023,3,54000
756,88,3,49,5,9,14,4,2,2023,2,2023,3,66500
1032,79,2,83,1,1,12,4,2,2023,2,2020,3,81500
756,88,3,107,5,9,14,4,2,2023,2,2020,3,66500
1074,81,3,105,1,10,12,4,2,2023,2,2018,3,87000
695,148,3,16,5,3,10,4,2,2023,2,2018,3,102800
918,49,2,69,1,5,12,4,2,2023,2,2018,3,45000
1575,113,2,64,3,3,12,4,2,2023,1,2018,3,178000
821,67,2,24,4,4,9,4,2,2023,1,2015,4,55000
1779,70,2,83,1,7,14,4,2,2023,2,2015,3,125000
1162,34,1,51,5,1,9,4,2,2023,3,1995,4,39500
765,89,3,16,5,9,10,4,2,2023,2,1995,1,68000
1073,110,3,96,1,10,12,4,2,2023,2,1995,3,118000
738,61,3,3,3,1,3,4,2,2023,1,1970,4,45000
862,71,3,29,1,7,12,4,2,2023,2,2022,4,61200
1250,36,1,7,1,7,9,4,2,2023,3,2022,4,45000
759,56,1,105,1,12,16,4,2,2023,2,2022,4,42500
887,68,2,46,3,10,15,4,2,2023,1,2022,4,60300
1175,57,2,75,1,9,10,4,2,2023,2,2020,4,67000
887,55,1,17,5,12,16,4,2,2023,2,2024,4,48800
1371,42,1,59,3,8,9,4,2,2023,2,2024,3,58000
860,55,1,17,5,12,16,4,2,2023,2,2024,3,47300
850,32,1,8,1,3,13,4,2,2023,2,2024,5,27200
1175,57,2,75,1,9,10,4,2,2023,2,2020,5,67000
925,40,1,82,5,3,6,4,2,2023,1,2020,3,37000
1211,57,2,75,1,9,9,4,2,2023,2,2020,2,69000
662,80,4,87,5,1,3,4,2,2023,1,1969,4,53000
1009,57,3,43,4,4,5,4,2,2023,1,1980,2,57500
1025,80,4,4,1,2,9,4,2,2023,3,1980,2,82000
1064,39,1,106,5,3,5,4,2,2023,3,1980,2,41500
857,42,1,49,5,2,14,4,2,2023,2,1980,1,36000
1125,36,1,33,3,3,5,4,2,2023,3,1980,2,40500
651,83,2,75,1,11,13,4,2,2023,1,1980,2,54000
1134,67,2,14,1,10,10,4,2,2023,2,1980,3,76000
777,206,5,22,5,10,11,4,2,2023,1,1980,1,160000
920,111,3,29,1,7,10,4,2,2023,2,2022,1,102120
1233,90,3,46,3,12,12,4,2,2023,2,2017,3,111000
832,95,3,15,1,7,7,4,2,2023,2,2020,3,79000
1125,60,2,51,5,2,10,4,2,2023,1,2020,3,67500
1191,47,1,52,5,7,12,4,2,2023,2,2021,3,56000
1267,45,1,54,5,2,10,4,2,2023,2,2021,3,57000
750,88,3,49,5,2,14,4,2,2023,1,2023,1,66000
809,47,1,69,1,9,10,4,2,2023,2,2022,1,38000
1571,105,3,7,1,10,12,4,2,2023,1,2022,1,165000
1000,45,1,83,1,6,12,4,2,2023,2,2022,1,45000
1057,35,1,82,5,3,5,4,2,2023,3,2022,1,37000
1000,75,2,83,1,3,9,4,2,2023,2,2022,2,75000
1064,47,2,92,4,7,12,4,2,2023,2,2022,3,50000
1280,108,3,10,1,8,15,4,2,2023,2,2022,3,138240
727,85,2,83,1,2,12,4,2,2023,2,2024,1,62000
1053,75,3,121,4,3,5,4,2,2023,1,2024,4,79000
927,41,2,79,3,1,2,4,2,2023,1,2024,4,38000
1308,65,3,8,1,1,9,4,2,2023,3,1990,2,85000
781,96,3,75,1,2,2,4,2,2023,1,2013,3,75000
758,95,3,29,1,5,10,4,2,2023,2,2023,1,72000
922,179,5,121,4,3,7,4,2,2023,1,2023,2,165000
1068,103,3,83,1,11,16,4,2,2023,2,2022,1,110000
1039,102,3,83,1,11,16,4,2,2023,2,2022,1,106000
1160,50,1,83,1,6,12,4,2,2023,2,2019,3,58000
1163,98,3,7,1,2,10,4,2,2023,1,2016,3,114000
1080,81,2,83,1,6,12,4,2,2023,2,2019,3,87500
1606,71,2,83,1,11,14,4,2,2023,2,2019,3,114000
982,109,3,83,1,3,12,4,2,2023,2,2019,1,107000
856,104,3,83,1,3,12,4,2,2023,2,2018,1,89000
909,99,1,52,5,1,9,4,2,2023,3,2018,3,90000
1087,46,1,115,1,6,9,4,2,2023,3,2019,3,50000
1089,56,3,8,1,4,4,4,2,2023,1,2019,2,61000
1100,80,2,35,3,4,12,4,2,2023,2,2019,3,88000
1167,72,2,92,4,3,12,4,2,2023,2,2022,3,84000
1700,116,3,83,1,9,15,4,2,2023,2,2020,1,197200
1167,36,1,10,1,1,4,4,2,2023,3,2020,2,42000
1145,100,3,22,5,10,12,4,2,2023,2,2022,3,114500
1137,73,2,71,4,11,12,4,2,2023,2,2019,3,83000
1667,75,2,46,3,12,12,4,2,2023,1,2019,3,125000
790,96,3,67,3,9,10,4,2,2023,2,2022,1,75800
1058,78,2,34,5,3,13,4,2,2023,1,2022,3,82000
1350,100,4,64,3,5,9,4,2,2023,1,2016,3,135000
1250,97,3,83,1,3,8,4,2,2023,2,2021,1,121625
1057,70,2,75,1,7,9,4,2,2023,2,2020,3,74000
1040,75,2,51,5,8,11,4,2,2023,1,2019,3,78000
882,110,4,67,3,4,5,4,2,2023,1,2010,3,97000
1000,70,2,109,4,10,10,4,2,2023,2,2019,3,70000
870,153,4,46,3,10,12,4,2,2023,2,2017,1,133110
1026,58,1,83,1,8,10,4,2,2023,1,2017,1,59500
725,69,2,49,5,3,14,4,2,2023,2,2023,1,50000
970,42,1,83,1,12,14,4,2,2023,3,2022,1,41000
991,57,2,65,5,4,12,4,2,2023,2,2018,3,56500
1000,105,4,76,1,3,9,4,2,2023,3,2018,3,105000
882,110,4,67,3,4,5,4,2,2023,1,2018,3,97000
1098,82,3,28,5,7,12,4,2,2023,1,2018,2,90000
1160,50,2,83,1,7,9,4,2,2023,2,2021,3,58000
698,86,3,65,5,9,9,4,2,2023,3,2021,1,60000
1051,138,3,97,3,8,16,4,2,2023,2,2017,3,145000
794,45,1,39,5,10,14,4,2,2023,2,2022,1,35500
870,62,2,54,5,9,14,4,2,2023,2,2019,1,53940
797,69,2,49,5,9,14,4,2,2023,2,2023,1,55000
1030,125,4,83,1,10,10,4,2,2023,2,2022,1,128750
830,158,4,83,1,7,14,4,2,2023,2,2022,1,131140
1080,81,2,83,1,6,12,4,2,2023,2,2019,3,87500
880,183,4,83,1,11,14,4,2,2023,2,2019,1,161040
906,45,1,83,1,12,14,4,2,2023,2,2022,1,41000
981,53,1,75,1,9,9,4,2,2023,2,2022,3,52000
829,41,1,85,1,11,12,4,2,2023,2,2023,1,34000
1051,138,3,97,3,8,16,4,2,2023,2,2017,3,145000
1238,42,1,75,1,7,12,4,2,2023,2,2020,3,52000
977,87,2,83,1,10,14,4,2,2023,3,2022,1,85000
1077,78,3,111,1,3,9,4,2,2023,3,2022,2,84000
850,100,3,68,1,4,9,4,2,2023,2,2022,2,85000
663,83,2,76,1,11,12,4,2,2023,1,2023,1,55000
1000,180,5,57,3,6,7,4,2,2023,1,2023,1,180000
988,41,1,54,5,3,5,4,2,2023,1,2023,3,40500
969,64,2,69,1,8,12,4,2,2023,2,2022,3,62000
956,113,3,83,1,9,10,4,2,2023,1,2022,3,108000
1614,70,2,83,1,10,14,4,2,2023,2,2019,3,113000
1038,52,2,113,1,2,9,4,2,2023,3,2019,4,54000
1069,58,3,131,3,5,5,4,2,2023,2,2019,4,62000
1058,52,2,113,1,2,9,4,2,2023,3,2019,4,55000
1242,33,1,113,1,4,9,4,2,2023,3,1985,2,41000
1023,44,1,7,1,7,9,4,2,2023,3,1985,4,45000
800,121,3,33,3,11,16,4,2,2023,2,2018,1,96800
585,65,2,37,4,1,3,4,2,2023,1,2018,1,38000
1030,125,4,83,1,10,14,4,2,2023,2,2022,1,128750
1173,98,3,7,1,2,10,4,2,2023,1,2015,3,115000
1300,108,3,10,1,8,15,4,2,2023,2,2022,1,140400
850,47,2,83,1,4,12,4,2,2023,2,2022,1,39950
1716,116,3,83,1,9,15,4,2,2023,2,2020,1,199000
1167,72,2,92,4,3,12,4,2,2023,2,2022,3,84000
1040,50,2,24,4,1,5,4,2,2023,3,2022,2,52000
764,89,3,16,5,9,10,4,2,2023,2,2022,1,68000
1293,41,1,83,1,4,12,4,2,2023,1,2022,3,53000
965,57,3,2,1,4,4,4,2,2023,3,2022,4,55000
1669,63,1,83,1,3,8,4,2,2023,2,2022,4,105500
1150,100,3,83,1,4,14,4,2,2023,2,2022,1,115000
704,85,3,4,1,9,9,4,2,2023,2,2020,1,59800
1288,40,1,8,1,6,10,4,2,2023,2,2020,3,51500
750,70,2,83,1,14,14,4,2,2023,1,2023,1,52500
1250,138,4,18,3,13,14,4,2,2023,2,2023,1,172500
797,74,2,83,1,7,9,4,2,2023,2,2022,1,59000
750,76,2,83,1,4,10,4,2,2023,2,2024,1,57000
806,108,3,83,1,4,14,4,2,2023,2,2022,1,87000
680,291,6,71,4,11,13,4,2,2023,2,2017,1,198000
1082,49,1,83,1,6,12,4,2,2023,2,2021,1,53000
1020,50,2,83,1,7,10,4,2,2023,2,2022,3,51000
1275,107,3,107,5,5,10,4,2,2023,1,2018,2,136000
1189,45,2,13,3,4,4,4,2,2023,3,2018,2,53500
1267,45,1,29,1,3,10,4,2,2023,1,2018,3,57000
1318,44,1,120,5,5,10,4,2,2023,1,2018,3,58000
1312,32,1,6,1,4,4,4,2,2023,3,2018,2,42000
1402,46,1,83,1,12,12,4,2,2023,2,2019,3,64500
1089,62,3,13,3,1,9,4,2,2023,3,2019,2,67500
1212,33,1,34,5,4,9,4,2,2023,3,2019,2,40000
1267,45,1,14,1,3,10,4,2,2023,2,2019,2,57000
1774,62,2,70,1,8,12,4,2,2023,2,2020,2,110000
1222,45,2,13,3,4,4,4,2,2023,3,2020,2,55000
900,85,3,114,1,2,9,4,2,2023,3,2020,2,76500
1180,50,1,83,1,11,12,4,2,2023,1,2020,3,59000
1142,65,2,67,3,6,12,4,2,2023,2,2021,3,74200
838,80,3,37,4,10,10,4,2,2023,1,2021,3,67000
1050,100,4,83,1,7,10,4,2,2023,1,2021,3,105000
830,83,2,83,1,4,5,4,2,2023,1,2021,2,68900
1229,70,2,60,3,5,10,4,2,2023,1,2021,3,86000
1257,70,3,107,5,1,9,4,2,2023,1,2021,2,88000
1217,120,3,1,3,12,13,4,2,2023,1,2021,3,146000
622,78,2,25,4,3,8,4,2,2023,1,2023,1,48500
863,62,2,54,5,9,14,4,2,2023,2,2019,3,53500
1069,42,1,49,5,13,15,4,2,2023,2,2014,3,44901
1210,62,2,60,3,3,9,4,2,2023,1,2014,3,75000
